"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","British Columbia and Yukon Region","","Male","50 to 59 years","Yes, deceased","Number","223","units","0","v1478296384","6.2.6.10","127","","","","0"
"2023","British Columbia and Yukon Region","","Male","50 to 59 years","No, not deceased","Number","223","units","0","v1478296385","6.2.6.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Male","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478296386","6.2.6.12","21775","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478296387","6.2.7.1","16866","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478296388","6.2.7.2","3296","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","No, hospitalized","Number","223","units","0","v1478296389","6.2.7.3","12360","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478296390","6.2.7.4","1210","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296391","6.2.7.5","16866","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478296392","6.2.7.6","1086","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478296393","6.2.7.7","14570","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478296394","6.2.7.8","1210","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","Total, by death status","Number","223","units","0","v1478296395","6.2.7.9","16866","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","Yes, deceased","Number","223","units","0","v1478296396","6.2.7.10","365","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","No, not deceased","Number","223","units","0","v1478296397","6.2.7.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Male","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478296398","6.2.7.12","16501","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478296399","6.2.8.1","11463","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478296400","6.2.8.2","4119","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","No, hospitalized","Number","223","units","0","v1478296401","6.2.8.3","6708","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478296402","6.2.8.4","636","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296403","6.2.8.5","11463","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478296404","6.2.8.6","1045","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478296405","6.2.8.7","9782","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478296406","6.2.8.8","636","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","Total, by death status","Number","223","units","0","v1478296407","6.2.8.9","11463","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","Yes, deceased","Number","223","units","0","v1478296408","6.2.8.10","721","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","No, not deceased","Number","223","units","0","v1478296409","6.2.8.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Male","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478296410","6.2.8.12","10742","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478296411","6.2.9.1","12063","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","Yes, hospitalized","Number","223","units","0","v1478296412","6.2.9.2","5288","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","No, hospitalized","Number","223","units","0","v1478296413","6.2.9.3","6457","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478296414","6.2.9.4","318","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478296415","6.2.9.5","12063","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478296416","6.2.9.6","557","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","No, intensive care unit","Number","223","units","0","v1478296417","6.2.9.7","11188","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478296418","6.2.9.8","318","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","Total, by death status","Number","223","units","0","v1478296419","6.2.9.9","12063","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","Yes, deceased","Number","223","units","0","v1478296420","6.2.9.10","1615","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","No, not deceased","Number","223","units","0","v1478296421","6.2.9.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Male","80 years and over","Not stated, deceased","Number","223","units","0","v1478296422","6.2.9.12","10448","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478296423","6.2.10.1","166","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478296424","6.2.10.2","97","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","No, hospitalized","Number","223","units","0","v1478296425","6.2.10.3","61","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478296426","6.2.10.4","8","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478296427","6.2.10.5","166","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478296428","6.2.10.6","73","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478296429","6.2.10.7","85","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478296430","6.2.10.8","8","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","Total, by death status","Number","223","units","0","v1478296431","6.2.10.9","166","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","Yes, deceased","Number","223","units","0","v1478296432","6.2.10.10","124","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","No, not deceased","Number","223","units","0","v1478296433","6.2.10.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Male","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478296434","6.2.10.12","42","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478296435","6.3.1.1","204885","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478296436","6.3.1.2","15326","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","No, hospitalized","Number","223","units","0","v1478296437","6.3.1.3","161888","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478296438","6.3.1.4","27671","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478296439","6.3.1.5","204885","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478296440","6.3.1.6","2561","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478296441","6.3.1.7","174653","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478296442","6.3.1.8","27671","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","Total, by death status","Number","223","units","0","v1478296443","6.3.1.9","204885","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","Yes, deceased","Number","223","units","0","v1478296444","6.3.1.10","2252","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","No, not deceased","Number","223","units","0","v1478296445","6.3.1.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478296446","6.3.1.12","202633","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478296447","6.3.2.1","32186","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478296448","6.3.2.2","499","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","No, hospitalized","Number","223","units","0","v1478296449","6.3.2.3","26394","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478296450","6.3.2.4","5293","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296451","6.3.2.5","32186","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478296452","6.3.2.6","66","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478296453","6.3.2.7","26827","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478296454","6.3.2.8","5293","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","Total, by death status","Number","223","units","0","v1478296455","6.3.2.9","32186","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","Yes, deceased","Number","223","units","0","v1478296456","6.3.2.10","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","No, not deceased","Number","223","units","0","v1478296457","6.3.2.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478296458","6.3.2.12","32186","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478296459","6.3.3.1","38882","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478296460","6.3.3.2","907","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","No, hospitalized","Number","223","units","0","v1478296461","6.3.3.3","32071","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478296462","6.3.3.4","5904","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296463","6.3.3.5","38882","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478296464","6.3.3.6","94","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478296465","6.3.3.7","32884","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478296466","6.3.3.8","5904","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","Total, by death status","Number","223","units","0","v1478296467","6.3.3.9","38882","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","Yes, deceased","Number","223","units","0","v1478296468","6.3.3.10","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","No, not deceased","Number","223","units","0","v1478296469","6.3.3.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","20 to 29 years","Not stated, deceased","Number","223","units","0","v1478296470","6.3.3.12","38882","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1478296471","6.3.4.1","38538","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478296472","6.3.4.2","1488","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","No, hospitalized","Number","223","units","0","v1478296473","6.3.4.3","30517","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478296474","6.3.4.4","6533","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296475","6.3.4.5","38538","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478296476","6.3.4.6","167","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478296477","6.3.4.7","31838","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478296478","6.3.4.8","6533","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","Total, by death status","Number","223","units","0","v1478296479","6.3.4.9","38538","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","Yes, deceased","Number","223","units","0","v1478296480","6.3.4.10","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","No, not deceased","Number","223","units","0","v1478296481","6.3.4.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478296482","6.3.4.12","38538","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478296483","6.3.5.1","29778","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478296484","6.3.5.2","1104","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","No, hospitalized","Number","223","units","0","v1478296485","6.3.5.3","23925","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478296486","6.3.5.4","4749","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296487","6.3.5.5","29778","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478296488","6.3.5.6","242","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478296489","6.3.5.7","24787","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478296490","6.3.5.8","4749","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","Total, by death status","Number","223","units","0","v1478296491","6.3.5.9","29778","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","Yes, deceased","Number","223","units","0","v1478296492","6.3.5.10","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","No, not deceased","Number","223","units","0","v1478296493","6.3.5.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478296494","6.3.5.12","29778","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478296495","6.3.6.1","23490","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478296496","6.3.6.2","1438","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","No, hospitalized","Number","223","units","0","v1478296497","6.3.6.3","19081","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478296498","6.3.6.4","2971","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296499","6.3.6.5","23490","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478296500","6.3.6.6","392","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478296501","6.3.6.7","20127","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478296502","6.3.6.8","2971","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","Total, by death status","Number","223","units","0","v1478296503","6.3.6.9","23490","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","Yes, deceased","Number","223","units","0","v1478296504","6.3.6.10","87","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","No, not deceased","Number","223","units","0","v1478296505","6.3.6.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478296506","6.3.6.12","23403","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478296507","6.3.7.1","15929","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478296508","6.3.7.2","2209","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","No, hospitalized","Number","223","units","0","v1478296509","6.3.7.3","12372","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478296510","6.3.7.4","1348","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296511","6.3.7.5","15929","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478296512","6.3.7.6","616","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478296513","6.3.7.7","13965","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478296514","6.3.7.8","1348","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","Total, by death status","Number","223","units","0","v1478296515","6.3.7.9","15929","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","Yes, deceased","Number","223","units","0","v1478296516","6.3.7.10","210","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","No, not deceased","Number","223","units","0","v1478296517","6.3.7.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478296518","6.3.7.12","15719","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478296519","6.3.8.1","10117","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478296520","6.3.8.2","2851","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","No, hospitalized","Number","223","units","0","v1478296521","6.3.8.3","6765","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478296522","6.3.8.4","501","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296523","6.3.8.5","10117","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478296524","6.3.8.6","569","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478296525","6.3.8.7","9047","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478296526","6.3.8.8","501","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","Total, by death status","Number","223","units","0","v1478296527","6.3.8.9","10117","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","Yes, deceased","Number","223","units","0","v1478296528","6.3.8.10","407","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","No, not deceased","Number","223","units","0","v1478296529","6.3.8.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478296530","6.3.8.12","9710","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478296531","6.3.9.1","15845","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","Yes, hospitalized","Number","223","units","0","v1478296532","6.3.9.2","4754","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","No, hospitalized","Number","223","units","0","v1478296533","6.3.9.3","10723","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478296534","6.3.9.4","368","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478296535","6.3.9.5","15845","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478296536","6.3.9.6","358","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","No, intensive care unit","Number","223","units","0","v1478296537","6.3.9.7","15119","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478296538","6.3.9.8","368","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","Total, by death status","Number","223","units","0","v1478296539","6.3.9.9","15845","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","Yes, deceased","Number","223","units","0","v1478296540","6.3.9.10","1474","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","No, not deceased","Number","223","units","0","v1478296541","6.3.9.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","80 years and over","Not stated, deceased","Number","223","units","0","v1478296542","6.3.9.12","14371","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478296543","6.3.10.1","120","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478296544","6.3.10.2","76","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","No, hospitalized","Number","223","units","0","v1478296545","6.3.10.3","40","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478296546","6.3.10.4","4","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478296547","6.3.10.5","120","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478296548","6.3.10.6","57","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478296549","6.3.10.7","59","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478296550","6.3.10.8","4","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","Total, by death status","Number","223","units","0","v1478296551","6.3.10.9","120","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","Yes, deceased","Number","223","units","0","v1478296552","6.3.10.10","74","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","No, not deceased","Number","223","units","0","v1478296553","6.3.10.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Female","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478296554","6.3.10.12","46","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478296555","6.4.1.1","1648","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478296556","6.4.1.2","79","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","No, hospitalized","Number","223","units","0","v1478296557","6.4.1.3","1526","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478296558","6.4.1.4","43","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478296559","6.4.1.5","1648","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478296560","6.4.1.6","17","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478296561","6.4.1.7","1588","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478296562","6.4.1.8","43","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","Total, by death status","Number","223","units","0","v1478296563","6.4.1.9","1648","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","Yes, deceased","Number","223","units","0","v1478296564","6.4.1.10","23","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","No, not deceased","Number","223","units","0","v1478296565","6.4.1.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478296566","6.4.1.12","1625","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478296567","6.4.2.1","197","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478296568","6.4.2.2","3","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","No, hospitalized","Number","223","units","0","v1478296569","6.4.2.3","187","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478296570","6.4.2.4","7","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296571","6.4.2.5","197","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478296572","6.4.2.6","0","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478296573","6.4.2.7","190","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478296574","6.4.2.8","7","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","Total, by death status","Number","223","units","0","v1478296575","6.4.2.9","197","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","Yes, deceased","Number","223","units","0","v1478296576","6.4.2.10","0","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","No, not deceased","Number","223","units","0","v1478296577","6.4.2.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478296578","6.4.2.12","197","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478296579","6.4.3.1","338","","","","0"
